date,ticker,actual_return,predicted_return,hit,error,signal,strategy_return,equity_curve,month
2024-11-27,AAPL,3.286085216873111,2.0730493746461724,True,-1.2130358422269385,1.0,3.286085216873111,3.3163040365806586,2024-11
2024-11-27,AMZN,3.7425877320890386,3.155541223892129,True,-0.5870465081969094,1.0,3.7425877320890386,3.4404196246125003,2024-11
2024-11-27,TSLA,5.5664033164108355,4.335336341635835,True,-1.2310669747750005,1.0,5.5664033164108355,3.6319272566953793,2024-11
2024-11-27,MSFT,1.9409442303600508,2.282098537494571,True,0.3411543071345202,1.0,1.9409442303600508,3.702420939235082,2024-11
2024-11-27,META,7.809205903021772,3.469992216562877,True,-4.339213686458896,1.0,7.809205903021772,3.991550613776542,2024-11
2024-11-29,TSLA,3.6997334569474973,4.642780061515876,True,0.9430466045683787,1.0,3.6997334569474973,4.139227347285426,2024-11
2024-11-29,MSFT,3.2966513956454064,2.3993475808642764,True,-0.8973038147811301,1.0,3.2966513956454064,4.275683243398648,2024-11
2024-11-29,AMZN,4.9401125595266775,3.376350496869924,True,-1.5637620626567537,1.0,4.9401125595266775,4.486906808311362,2024-11
2024-11-29,NVDA,4.98372513562386,3.2869981017675216,True,-1.6967270338563387,1.0,4.98372513562386,4.710521910729194,2024-11
2024-11-29,META,6.870734085527218,3.3693297276824876,True,-3.5014043578447303,1.0,6.870734085527218,5.034169345255893,2024-11
2024-11-29,AAPL,2.3932920406185385,2.1466889199717696,True,-0.24660312064676893,1.0,2.3932920406185385,5.15465171950716,2024-11
2024-11-29,BAC,-2.3994948431909084,-1.6570071699721751,True,0.7424876732187333,-1.0,2.3994948431909084,5.278337321701185,2024-11
2024-11-29,GOOGL,3.2080497188517407,2.4773023471337274,True,-0.7307473717180133,1.0,3.2080497188517407,5.447669007310067,2024-11
2024-12-02,MSFT,2.7008213838229116,1.6069303859070116,True,-1.0938909979159,1.0,2.7008213838229116,5.59480081677939,2024-12
2024-12-02,NVDA,4.638245689966102,2.8180358361909454,True,-1.820209853775157,1.0,4.638245689966102,5.854301424525848,2024-12
2024-12-02,AAPL,1.439959931549726,1.9328536362186644,True,0.49289370466893834,1.0,1.439959931549726,5.938601019311165,2024-12
2024-12-02,GOOGL,0.6705930374948843,2.21666284579719,True,1.5460698083023057,1.0,0.6705930374948843,5.9784248642712665,2024-12
2024-12-02,TSLA,3.472513932061955,5.885683253594149,True,2.4131693215321937,1.0,3.472513932061955,6.186026500600943,2024-12
2024-12-02,UNH,-4.856044172746985,-4.742315319047282,True,0.11372885369970298,-1.0,4.856044172746985,6.486422680007959,2024-12
2024-12-02,META,2.7157869878379817,1.848195387333312,True,-0.8675916005046698,1.0,2.7157869878379817,6.662580103127787,2024-12
2024-12-02,AMZN,4.669925490009968,2.7346458602706734,True,-1.9352796297392945,1.0,4.669925490009968,6.973717629656084,2024-12
2024-12-03,GOOGL,1.966849538928449,1.8994777623748398,True,-0.06737177655360926,1.0,1.966849538928449,7.110880162701147,2024-12
2024-12-03,AMZN,6.367128935532236,3.1129140487843476,True,-3.254214886747888,1.0,6.367128935532236,7.563639071111513,2024-12
2024-12-03,TSLA,10.756359911217348,7.529361510284584,True,-3.2269984009327644,1.0,10.756359911217348,8.377211311985725,2024-12
2024-12-03,UNH,-9.188242486327514,-5.913512491496242,True,3.2747299948312723,-1.0,9.188242486327514,9.146929800923033,2024-12
2024-12-04,AMZN,3.634946828016138,2.963592794936256,True,-0.671354033079882,1.0,3.634946828016138,9.479415835582547,2024-12
2024-12-04,TSLA,8.901181795323112,6.124432815217837,True,-2.7767489801052747,1.0,8.901181795323112,10.323195872242396,2024-12
2024-12-04,UNH,-8.213952422272788,-5.131194747293818,True,3.0827576749789705,-1.0,8.213952422272788,11.171138269646415,2024-12
2024-12-04,NVDA,-4.361306324927646,-4.211694035490819,True,0.1496122894368268,-1.0,4.361306324927646,11.658345829566915,2024-12
2024-12-05,NVDA,-6.88680545980974,-3.1661501131347403,True,3.720655346675,-1.0,6.88680545980974,12.46123342668103,2024-12
2024-12-05,AMZN,2.035819542053947,2.475214126760745,True,0.4393945847067977,1.0,2.035819542053947,12.71492165196236,2024-12
2024-12-05,GOOGL,7.257877664504171,4.306414989631864,True,-2.9514626748723076,1.0,7.257877664504171,13.63775511059934,2024-12
2024-12-05,UNH,-2.380088778347751,-3.006596802707746,True,-0.6265080243599952,-1.0,2.380088778347751,13.96234578960526,2024-12
2024-12-05,TSLA,8.525264553844488,6.501393537995564,True,-2.0238710158489246,1.0,8.525264553844488,15.152672706091675,2024-12
2024-12-05,BA,4.742452288249191,2.182005130813439,True,-2.560447157435752,1.0,4.742452288249191,15.87128097957263,2024-12
2024-12-06,META,1.4284111130705177,1.5844461442335842,True,0.1560350311630665,1.0,1.4284111130705177,16.097988120871495,2024-12
2024-12-06,AMZN,1.422719464387962,2.0718810887058265,True,0.6491616243178646,1.0,1.422719464387962,16.327017331241997,2024-12
2024-12-06,TSLA,9.133651919223048,7.777629975784475,True,-1.3560219434385736,1.0,9.133651919223048,17.81827026306886,2024-12
2024-12-06,BA,7.815240693821868,2.82658871570137,True,-4.988651978120497,1.0,7.815240693821868,19.21081097160338,2024-12
2024-12-06,UNH,-2.9274771660419985,-2.1812633000274997,True,0.7462138660144988,-1.0,2.9274771660419985,19.77320307620856,2024-12
2024-12-06,NVDA,-2.1974164560516676,-2.078844422659412,True,0.11857203339225553,-1.0,2.1974164560516676,20.207702694493683,2024-12
2024-12-06,GOOGL,11.842481827027644,4.50715861472084,True,-7.335323212306804,1.0,11.842481827027644,22.600796213748875,2024-12
2024-12-09,TSLA,7.26288514328228,6.4697502037816905,True,-0.7931349395005896,1.0,7.26288514328228,24.24226608422075,2024-12
2024-12-09,UNH,-8.0018550890086,-6.295295129678024,True,1.7065599593305762,-1.0,8.0018550890086,26.18209708657197,2024-12
2024-12-09,BA,6.819918492103929,1.7020249901669147,True,-5.117893501937014,1.0,6.819918492103929,27.967694767399696,2024-12
2024-12-09,GOOGL,9.459998859554087,2.207043136467634,True,-7.252955723086453,1.0,9.459998859554087,30.613438373439276,2024-12
2024-12-10,GOOGL,2.5112059188853517,1.6062263069352551,True,-0.9049796119500966,1.0,2.5112059188853517,31.382204849847405,2024-12
2024-12-10,UNH,-7.9106141297616785,-5.644554366874761,True,2.2660597628869175,-1.0,7.9106141297616785,33.86472998093019,2024-12
2024-12-10,TSLA,8.788249083518295,6.5554279919550105,True,-2.2328210915632845,1.0,8.788249083518295,36.840846803115234,2024-12
2024-12-10,BA,3.3820840950639925,2.5565339051931866,True,-0.825550189870806,1.0,3.3820840950639925,38.08683522333029,2024-12
2024-12-11,BA,4.344420342251133,3.3047640869672272,True,-1.0396562552839055,1.0,4.344420342251133,39.74148744049232,2024-12
2024-12-11,NVDA,-5.247290216064893,-3.1175034617293957,True,2.129786754335497,-1.0,5.247290216064893,41.826838622675936,2024-12
2024-12-11,XLE,-3.4734513274336285,-1.9568056597013606,True,1.516645667732268,-1.0,3.4734513274336285,43.27967350403879,2024-12
2024-12-11,XOM,-3.082558970693355,-1.8501497013344046,True,1.2324092693589506,-1.0,3.082558970693355,44.61379496212434,2024-12
2024-12-11,HD,-2.5321562485167823,-1.720947968348889,True,0.8112082801678933,-1.0,2.5321562485167823,45.74348595895824,2024-12
2024-12-11,BAC,-1.323784722222221,-1.5939541626000855,True,-0.2701694403778645,-1.0,1.323784722222221,46.3490312374948,2024-12
2024-12-11,UNH,-6.565703896688091,-5.077547730312524,True,1.4881561663755667,-1.0,6.565703896688091,49.39217138753217,2024-12
2024-12-11,TSLA,9.004873225510277,6.63914409210916,True,-2.365729133401117,1.0,9.004873225510277,53.8398738043062,2024-12
2024-12-12,UNH,-5.863192182410425,-4.79992332472752,True,1.063268857682905,-1.0,5.863192182410425,56.99660907621992,2024-12
2024-12-12,NVDA,-5.060433959516541,-2.521149627692149,True,2.539284331824392,-1.0,5.060433959516541,59.88088483768584,2024-12
2024-12-12,XLE,-3.41251254600201,-1.7773223697106062,True,1.6351901762914036,-1.0,3.41251254600201,61.92432754542889,2024-12
2024-12-12,BA,3.147540983606558,2.695450515048158,True,-0.4520904685584002,1.0,3.147540983606558,63.87342113374403,2024-12
2024-12-12,TSLA,14.771585745037068,8.713796894906391,True,-6.057788850130677,1.0,14.771585745037068,73.30853830480366,2024-12
2024-12-13,TSLA,0.8940237947871483,1.5119033496195196,True,0.6178795548323712,1.0,0.8940237947871483,73.96393408085926,2024-12
2024-12-13,XLE,-5.794664873346785,-2.4883713572121287,True,3.3062935161346565,-1.0,5.794664873346785,78.24989618798818,2024-12
2024-12-13,XLC,-3.2098276203685305,-1.5392042522451408,True,1.6706233681233897,-1.0,3.2098276203685305,80.76158296873993,2024-12
2024-12-13,JPM,-3.9884971242810674,-1.7915403518296233,True,2.1969567724514443,-1.0,3.9884971242810674,83.98275638297198,2024-12
2024-12-13,UNH,-3.988625883799568,-4.1431824538874835,True,-0.15455657008791546,-1.0,3.988625883799568,87.33251434199153,2024-12
2024-12-13,NVDA,-3.9776536312849187,-4.37426832184876,True,-0.39661469056384124,-1.0,3.9776536312849187,90.80629927000818,2024-12
2024-12-13,BAC,-4.751477994306988,-2.1302380243378694,True,2.621239969969119,-1.0,4.751477994306988,95.12094059726718,2024-12
2024-12-13,META,-3.7333763198194516,-2.7181957052818717,True,1.01518061453758,-1.0,3.7333763198194516,98.67216326871508,2024-12
2024-12-13,XOM,-3.9877300613496947,-1.8603107016479388,True,2.127419359701756,-1.0,3.9877300613496947,102.60694278556568,2024-12
2024-12-13,XLV,-2.6030214908858893,-1.739894382636457,True,0.8631271082494323,-1.0,2.6030214908858893,105.27782355741495,2024-12
2024-12-13,XLP,-2.2062408581179938,-1.568547460737138,True,0.6376933973808558,-1.0,2.2062408581179938,107.60050591527602,2024-12
2024-12-13,HD,-5.554223224135455,-2.8464891099140726,True,2.707734114221383,-1.0,5.554223224135455,113.57687820410952,2024-12
2024-12-13,XLI,-3.6309393873244624,-1.9495676501625152,True,1.6813717371619472,-1.0,3.6309393873244624,117.70078580971607,2024-12
2024-12-16,MA,-1.3256397201636727,-1.5937992936780618,True,-0.2681595735143891,-1.0,1.3256397201636727,119.26107417735442,2024-12
2024-12-16,XLY,-4.336349924585217,-1.8022745271045701,True,2.5340753974806463,-1.0,4.336349924585217,124.43265167750366,2024-12
2024-12-16,NVDA,-0.9999999999999948,-1.6535015940880289,True,-0.6535015940880341,-1.0,0.9999999999999948,125.67697819427869,2024-12
2024-12-16,XLI,-3.838604143947656,-1.5795404018981272,True,2.2590637420495288,-1.0,3.838604143947656,130.50121988723245,2024-12
2024-12-16,XLK,-3.706925115970837,-2.009505224611534,True,1.6974198913593028,-1.0,3.706925115970837,135.3388023838806,2024-12
2024-12-16,XLC,-3.848810816145259,-1.6773891316091383,True,2.1714216845361207,-1.0,3.848810816145259,140.54773684847285,2024-12
2024-12-16,XLE,-4.515241806096736,-1.8496753646239743,True,2.6655664414727616,-1.0,4.515241806096736,146.89380702017792,2024-12
2024-12-16,META,-4.592784826348834,-3.4016090413640216,True,1.1911757849848121,-1.0,4.592784826348834,153.6403234998468,2024-12
2024-12-16,MSFT,-3.224163511149495,-2.613778466677376,True,0.6103850444721193,-1.0,3.224163511149495,158.5939387485409,2024-12
2024-12-16,JPM,-2.76316887887136,-1.92840410302054,True,0.8347647758508199,-1.0,2.76316887887136,162.97615710781687,2024-12
2024-12-16,AMZN,-4.138582406731643,-2.213043029425912,True,1.9255393773057308,-1.0,4.138582406731643,169.7210596730483,2024-12
2024-12-16,HD,-6.255021791531737,-3.3375641614340466,True,2.9174576300976907,-1.0,6.255021791531737,180.33714894041606,2024-12
2024-12-16,GOOGL,-4.144208278246723,-1.7865626026230512,True,2.3576456756236723,-1.0,4.144208278246723,187.81069599555892,2024-12
2024-12-16,UNH,-1.855566700100301,-2.555824890217385,True,-0.7002581901170841,-1.0,1.855566700100301,191.2956487296791,2024-12
2024-12-16,TSLA,-5.79888557729687,-4.6287398657242145,True,1.1701457115726557,-1.0,5.79888557729687,202.38866451386093,2024-12
2024-12-16,XLV,-2.175005383676693,-1.5358576657266865,True,0.6391477179500067,-1.0,2.175005383676693,206.79062886298877,2024-12
2024-12-16,BAC,-4.5964372113481335,-2.1785680696965777,True,2.417869141651556,-1.0,4.5964372113481335,216.295630277628,2024-12
2024-12-17,META,-5.519501485212458,-2.333123455650997,True,3.1863780295614608,-1.0,5.519501485212458,228.2340708032513,2024-12
2024-12-17,HD,-3.8852302494675257,-2.1860031680218763,True,1.6992270814456494,-1.0,3.8852302494675257,237.10148996169036,2024-12
2024-12-17,AMZN,-2.6952195544019113,-1.6106286446885616,True,1.0845909097133497,-1.0,2.6952195544019113,243.49189568291612,2024-12
2024-12-17,TSLA,-12.253573959071398,-8.86521632992897,True,3.388357629142428,-1.0,12.253573959071398,273.32835520476726,2024-12
2024-12-17,MSFT,-3.9299388284997487,-1.6705376606367477,True,2.2594011678630013,-1.0,3.9299388284997487,284.0699923652591,2024-12
2024-12-18,UNH,1.3247418554390353,1.615910738558651,True,0.29116888311961575,1.0,1.3247418554390353,287.83318645286414,2024-12
2024-12-18,NVDA,8.346908695989443,5.604214598728913,True,-2.7426940972605296,1.0,8.346908695989443,311.8583597228418,2024-12
2024-12-18,WMT,-3.4206306787814036,-1.7187104260403816,True,1.701920252741022,-1.0,3.4206306787814036,322.5258824498658,2024-12
2024-12-18,JPM,3.481356079350602,1.9278990117562929,True,-1.5534570675943091,1.0,3.481356079350602,333.7541568660134,2024-12
2024-12-19,UNH,3.444047010730715,2.710159527433415,True,-0.7338874832972997,1.0,3.444047010730715,345.2488069287468,2024-12
2024-12-19,PFE,3.7640667442762856,1.9294031746111981,True,-1.8346635696650875,1.0,3.7640667442762856,358.2442024553624,2024-12
2024-12-19,NVDA,7.3002754820936575,4.732917655616167,True,-2.5673578264774903,1.0,7.3002754820936575,384.39701613323325,2024-12
2024-12-19,JPM,4.013564560439558,1.9467113394214701,True,-2.0668532210180874,1.0,4.013564560439558,399.8250385441438,2024-12
2024-12-19,MA,2.3754013147836845,1.995923526135546,True,-0.37947778864813864,1.0,2.3754013147836845,409.3224877665558,2024-12
2024-12-19,HD,2.8881616539400565,1.8366873523216627,True,-1.0514743016183938,1.0,2.8881616539400565,421.144382899183,2024-12
2024-12-19,BAC,2.305209774089442,1.9252892641910566,True,-0.37992050989838533,1.0,2.305209774089442,430.8526443768036,2024-12
2024-12-19,TSLA,5.986198042047816,4.4061399981417315,True,-1.5800580439060843,1.0,5.986198042047816,456.644336938599,2024-12
2024-12-19,V,1.8324441056910512,1.537113225547201,True,-0.2953308801438501,1.0,1.8324441056910512,465.0120891748024,2024-12
2024-12-20,TSLA,7.853987555217783,4.472721483076547,True,-3.381266072141236,1.0,7.853987555217783,501.53408078884956,2024-12
2024-12-20,META,3.09269542930372,2.073251317871577,True,-1.019444111432143,1.0,3.09269542930372,517.0450023818067,2024-12
2024-12-23,NVDA,-1.904489153003506,-2.0362725549668763,True,-0.13178340196337035,-1.0,1.904489153003506,526.8920683683149,2024-12
2024-12-24,HD,-1.693845610137825,-2.3188540186401774,True,-0.6250084085023524,-1.0,1.693845610137825,535.8168065385361,2024-12
2024-12-24,MSFT,-3.3004802767851045,-2.363042646693863,True,0.9374376300912415,-1.0,3.3004802767851045,553.5013345580403,2024-12
2024-12-24,TSLA,-9.706238643246506,-8.391847537939377,True,1.3143911053071289,-1.0,9.706238643246506,607.225494983798,2024-12
2024-12-24,META,-2.7165775401069503,-2.006419037110673,True,0.7101585029962774,-1.0,2.7165775401069503,623.721246398331,2024-12
2024-12-24,BA,-1.5557042489126753,-1.5198936536276433,True,0.035810595285032054,-1.0,1.5557042489126753,633.4245043299209,2024-12
2024-12-24,AAPL,-2.3237800154918666,-1.8206686639941143,True,0.5031113514977523,-1.0,2.3237800154918666,648.143896374768,2024-12
2024-12-24,AMZN,-3.3835407116350145,-2.394180762309881,True,0.9893599493251335,-1.0,3.3835407116350145,670.0741089785859,2024-12
2024-12-24,WMT,-2.276650841605539,-1.8390211159424297,True,0.4376297256631094,-1.0,2.276650841605539,685.3293568200276,2024-12
2024-12-24,NVDA,-1.9469405220367921,-2.459985715086434,True,-0.513045193049642,-1.0,1.9469405220367921,698.6723117773707,2024-12
2024-12-26,BA,-1.8738219314779883,-1.917637053202659,True,-0.043815121724670725,-1.0,1.8738219314779883,711.7641867846194,2024-12
2024-12-26,TSLA,-11.073921564309783,-9.07391302674816,True,2.000008537561623,-1.0,11.073921564309783,790.5843945519954,2024-12
2024-12-26,AAPL,-3.320206933827502,-2.7691376876958507,True,0.5510692461316515,-1.0,3.320206933827502,816.833432437669,2024-12
2024-12-26,XLY,-3.9597602739726026,-1.6486519041366587,True,2.311108369835944,-1.0,3.9597602739726026,849.1780781998626,2024-12
2024-12-26,WMT,-2.629593706218355,-1.7034334910624445,True,0.9261602151559107,-1.0,2.629593706218355,871.5080114987923,2024-12
2024-12-26,NVDA,-4.030586721932405,-3.1265518011622713,True,0.9040349207701337,-1.0,4.030586721932405,906.6348976908396,2024-12
2024-12-26,AMZN,-3.373706232107476,-2.002677290494942,True,1.371028941612534,-1.0,3.373706232107476,937.2220957366968,2024-12
2024-12-26,XLK,-3.3944077444015073,-1.9921548738203665,True,1.4022528705811408,-1.0,3.3944077444015073,969.0352351366255,2024-12
2024-12-26,MSFT,-3.791285293647717,-2.9569953194053826,True,0.8342899742423344,-1.0,3.791285293647717,1005.774125496625,2024-12
2024-12-26,HD,-1.55641038619223,-1.980840526589643,True,-0.4244301403974129,-1.0,1.55641038619223,1021.4280984474885,2024-12
2024-12-26,META,-2.956824397116107,-1.6908430467242113,True,1.2659813503918955,-1.0,2.956824397116107,1051.6299336613831,2024-12
2024-12-26,PG,-1.4750822755054014,-1.6347688943986494,True,-0.15968661889324798,-1.0,1.4750822755054014,1067.1423404167313,2024-12
2024-12-27,AAPL,-4.5932939473375365,-2.63040203006256,True,1.9628919172749764,-1.0,4.5932939473375365,1116.159324948569,2024-12
2024-12-27,TSLA,-12.134550340545811,-7.223392127909553,True,4.911158212636258,-1.0,12.134550340545811,1251.6002401151493,2024-12
2024-12-27,MSFT,-2.7756486191438436,-2.0711552090364385,True,0.7044934101074052,-1.0,2.7756486191438436,1286.3402648971064,2024-12
2024-12-30,NVDA,5.076732853298414,3.135784737241227,True,-1.940948116057187,1.0,5.076732853298414,1351.6443237303438,2024-12
2024-12-30,AAPL,-3.505154639175248,-1.790727379328399,True,1.7144272598468488,-1.0,3.505154639175248,1399.0215474487268,2024-12
2024-12-31,NVDA,11.27410827314023,5.324736354904499,True,-5.949371918235731,1.0,11.27410827314023,1556.7487514726583,2024-12
2024-12-31,META,7.632662123618735,2.1220258819406603,True,-5.510636241678075,1.0,7.632662123618735,1675.5701237862195,2024-12
2025-01-02,NVDA,1.3231147422456684,1.7646874664990315,True,0.44157272425336314,1.0,1.3231147422456684,1697.739839110699,2025-01
2025-01-02,TSLA,3.975954439991574,3.7323334600323452,True,-0.24362097995922882,1.0,3.975954439991574,1765.2412016233266,2025-01
2025-01-03,TSLA,-3.7764350453172204,-2.3244854988083934,True,1.451949546508827,-1.0,3.7764350453172204,1831.9043889958086,2025-01
2025-01-03,NVDA,-3.017927597425061,-4.153473373707323,True,-1.135545776282262,-1.0,3.017927597425061,1887.1899371097538,2025-01
2025-01-06,AAPL,-3.3265306122449005,-1.5693039741121586,True,1.757226638132742,-1.0,3.3265306122449005,1949.9678880789152,2025-01
2025-01-06,NVDA,-9.047714648999538,-8.687529057515894,True,0.3601855914836438,-1.0,9.047714648999538,2126.395418339418,2025-01
2025-01-06,TSLA,-3.9678871183554314,-2.0371413883053076,True,1.9307457300501238,-1.0,3.9678871183554314,2210.768388229008,2025-01
2025-01-07,UNH,5.228974234321825,1.923518404039615,True,-3.3054558302822103,1.0,5.228974234321825,2326.3688976300346,2025-01
2025-01-07,AAPL,-3.224474629453781,-1.8542068775679337,True,1.3702677518858473,-1.0,3.224474629453781,2401.3820725216187,2025-01
2025-01-07,NVDA,-4.930783502212072,-5.596218245694886,True,-0.6654347434828143,-1.0,4.930783502212072,2519.789023578593,2025-01
2025-01-08,NVDA,-5.959603168938707,-4.08450776545645,True,1.8750954034822573,-1.0,5.959603168938707,2669.9584500783526,2025-01
2025-01-08,AAPL,-3.8813349814585862,-1.7484676515569635,True,2.1328673299016225,-1.0,3.8813349814585862,2773.588481391653,2025-01
2025-01-08,UNH,3.6643026004728183,1.5336988056692882,True,-2.1306037948035303,1.0,3.6643026004728183,2875.221156241702,2025-01
2025-01-10,BAC,4.4114387053868365,2.8782077079466357,True,-1.5332309974402007,1.0,4.4114387053868365,3002.059775193619,2025-01
2025-01-10,UNH,4.365361347442798,1.8994200944866175,True,-2.4659412529561804,1.0,4.365361347442798,3133.1105322470494,2025-01
2025-01-10,HD,4.1550180820231315,1.509825528391758,True,-2.6451925536313734,1.0,4.1550180820231315,3263.291841391685,2025-01
2025-01-10,TSLA,8.481532147742822,3.0237712796626766,True,-5.457760868080145,1.0,8.481532147742822,3540.0689879939896,2025-01
2025-01-10,V,2.7850898573332015,2.655780965813736,True,-0.12930889151946534,1.0,2.7850898573332015,3638.6630903212085,2025-01
2025-01-10,JPM,5.202818193187973,2.921111823486329,True,-2.2817063697016438,1.0,5.202818193187973,3827.9761155732563,2025-01
2025-01-10,MA,3.5032793706778698,2.9668967725167126,True,-0.5363825981611572,1.0,3.5032793706778698,3962.08081314461,2025-01
2025-01-13,MA,3.610544453466947,2.398934192642182,True,-1.2116102608247652,1.0,3.610544453466947,4105.133502185481,2025-01
2025-01-13,BAC,3.5064358632933827,2.4398235810351316,True,-1.066612282258251,1.0,3.5064358632933827,4249.077375542184,2025-01
2025-01-13,NVDA,0.25519777827816814,2.2882452922593166,True,2.0330475139811486,1.0,0.25519777827816814,4259.920926601888,2025-01
2025-01-13,V,3.3656979017333453,2.140326672304181,True,-1.225371229429164,1.0,3.3656979017333453,4403.296995844028,2025-01
2025-01-13,JPM,4.119405429753082,2.3763019230901934,True,-1.743103506662889,1.0,4.119405429753082,4584.686651378982,2025-01
2025-01-14,WMT,1.266659323714056,1.5945514790636786,True,0.32789215534962257,1.0,1.266659323714056,4642.759012311748,2025-01
2025-01-14,MA,3.080429059761908,2.114998980145837,True,-0.9654300796160711,1.0,3.080429059761908,4785.7759101017145,2025-01
2025-01-14,HD,4.2262844340343255,1.7795077983516556,True,-2.44677663568267,1.0,4.2262844340343255,4988.036412438108,2025-01
2025-01-14,JPM,4.72380490564514,2.0351546867499386,True,-2.688650218895201,1.0,4.72380490564514,5223.661521184225,2025-01
