date,strategy,mae,rmse,sharpe
2025-05-16,Equal,2.625469116769225,3.898545862892491,
2025-05-16,Optuna,2.625469116769225,3.898545862892491,
2025-05-16,Equal,2.625469116769225,3.898545862892491,0.0
2025-05-16,Optuna,2.625469116769225,3.898545862892491,0.0
2025-05-16,Equal,0.5600612524977961,0.7274182398124878,-0.0556404478561592
2025-05-16,Optuna,0.5149876717024602,0.7708397908137554,0.0310331305582671
2025-05-16,Equal,0.5600612524977961,0.7274182398124878,-0.05564044785615925
2025-05-16,Optuna,0.5149876717024602,0.7708397908137554,0.031033130558267192
