start_date,end_date,mae,rmse,sharpe
2025-02-26,2025-02-27,0.022400904281498917,0.031088462824592992,-5.795772088502383
2025-02-26,2025-02-27,0.01843138962542736,0.02210295314287743,-13.312205905435219
2025-02-26,2025-02-27,0.010852897765343624,0.016448296000225876,-7.340388215897592
2025-02-26,2025-02-27,0.030722332633069938,0.04081538536177782,-9.249096907956808
2025-02-26,2025-02-27,0.04059651188701123,0.04778857396199819,-42.942996188806596
2025-02-26,2025-02-27,0.04527884905125899,0.05064465104339718,-8.072005152912288
2025-02-26,2025-02-27,0.03160615253375001,0.03832753625943096,5.24084272426301
2025-02-26,2025-02-27,0.020132124540288655,0.022577631590618777,-2.9866784865068734
2025-02-26,2025-02-28,0.030049352717288157,0.03709669845073391,7.475864659107019
2025-02-26,2025-02-28,0.0410136201342977,0.06026460617634092,-15.80246876664907
2025-02-26,2025-02-28,0.025867847387195796,0.02973971937218007,-11.129223707810445
2025-02-27,2025-02-28,0.04858107679821946,0.055141470190563154,-3.501774891638544
2025-02-27,2025-02-28,0.03653189945997339,0.03940088799075733,-8.929033094628515
2025-02-27,2025-02-28,0.024159879175167823,0.02775224246963932,4.264452786368007
2025-02-27,2025-02-28,0.040061477878576904,0.04687413100772073,-5.055499604297579
2025-02-27,2025-02-28,0.053709853809877785,0.0617272544673745,-20.843172892681693
2025-02-27,2025-02-28,0.02599527011189039,0.03025283772241663,-7.972791681316487
2025-02-27,2025-02-28,0.04186485701859173,0.047610023380614146,-14.470103366561258
2025-02-27,2025-02-28,0.051145949152059875,0.05675129239418399,0.5585723777391727
2025-02-27,2025-03-03,0.03228202983435888,0.04290440303641,-3.6316835285798676
2025-02-27,2025-03-03,0.0394981347706256,0.05162627289930024,-4.631475358770925
2025-02-28,2025-03-03,0.06526117868680341,0.07264460135477233,-2.6416844447602856
2025-02-28,2025-03-03,0.032364536500574595,0.036720457450203296,-24.05230680891769
2025-02-28,2025-03-03,0.041051998244700814,0.051547304599514614,-9.38242669615573
2025-02-28,2025-03-03,0.028827610858628776,0.034114770925830505,-22.90265532435729
2025-02-28,2025-03-03,0.0735389071342913,0.09051882422746692,-16.66015113011527
2025-02-28,2025-03-03,0.03502680060633066,0.039353898411458824,-4.775318713256991
2025-02-28,2025-03-03,0.04508828278989581,0.08380788211410792,-10.75915583158285
2025-02-28,2025-03-03,0.018019027064083547,0.022722154627927014,-11.771834506659756
2025-02-28,2025-03-04,0.028142803138878035,0.04055095941447466,-16.027426682346487
2025-02-28,2025-03-04,0.01824900957603772,0.02069772143755606,-23.40385615351239
2025-02-28,2025-03-04,0.017842115976345975,0.020145813963597888,-34.67709927894754
2025-03-03,2025-03-04,0.046689545130415025,0.0498947091645773,0.4943845137338028
2025-03-03,2025-03-04,0.034505778461450774,0.038412017551579795,-1.7336385567337929
2025-03-03,2025-03-04,0.020268547027509354,0.023873417240738708,-24.050107674493805
2025-03-03,2025-03-04,0.033731711578808186,0.04490214821897843,-8.308173336065837
2025-03-03,2025-03-04,0.02377728449472292,0.028329210137667777,-11.433605289109433
2025-03-03,2025-03-04,0.017163940156564684,0.019449355441708692,-7.674214545745806
2025-03-03,2025-03-04,0.043291122645677534,0.05003628197852877,-9.263687785882263
2025-03-03,2025-03-04,0.034376145393540794,0.052900688858692,-23.529907342764158
2025-03-03,2025-03-05,0.041086190826050306,0.056674550282809585,-13.818153599308612
2025-03-03,2025-03-05,0.02816050850802803,0.030603800833025593,-9.103625139409019
2025-03-04,2025-03-05,0.026407139577034073,0.03419772050087763,-43.28570201656567
2025-03-04,2025-03-05,0.014241652604572535,0.016275340721314046,-19.918767799562495
2025-03-04,2025-03-05,0.021579630380329888,0.023899156947970086,-26.432007307109767
2025-03-04,2025-03-05,0.04266576461073033,0.061090647724747295,-21.821632836714226
2025-03-04,2025-03-05,0.02110121815361389,0.026487853148648037,-17.832162659512402
2025-03-04,2025-03-05,0.03350173472150214,0.040181186918195354,-19.809335337737796
2025-03-04,2025-03-05,0.03623124122713198,0.04349952041726891,-19.909916802223627
2025-03-04,2025-03-05,0.042571093342732104,0.04691352837097923,-17.66976823429452
2025-03-04,2025-03-06,0.032912774290394256,0.03480030185188128,-16.037930404686023
2025-03-04,2025-03-06,0.028185048313962284,0.035331293232219584,-22.017143362552154
2025-03-05,2025-03-06,0.05634830004993383,0.08163731282730828,-3.70669533797611
2025-03-05,2025-03-06,0.030445462707145765,0.03506530877869845,-30.748904350402533
2025-03-05,2025-03-06,0.026924131628769304,0.03369908615227607,-23.399082160549316
2025-03-05,2025-03-06,0.033549824101102875,0.03832295088350395,-7.98210871156083
2025-03-05,2025-03-06,0.03618885877673146,0.04317122443277925,-9.940303818582878
2025-03-05,2025-03-06,0.03683584604244887,0.04341311402405764,-10.558159140430913
2025-03-05,2025-03-06,0.03575399720398369,0.04314543363773846,-7.312292853901358
2025-03-05,2025-03-06,0.03153326459986016,0.04738548928574153,-32.349914141458726
2025-03-05,2025-03-07,0.032404413000292884,0.05115373196422483,-24.552220863844592
2025-03-05,2025-03-07,0.03926636627717669,0.04492916229274522,-7.902745832637879
2025-03-05,2025-03-07,0.029325379661562973,0.03165183051032366,-5.992376254023399
2025-03-06,2025-03-07,0.026156064505171543,0.03242947492787678,-78.943932800324
2025-03-06,2025-03-07,0.03193205330346159,0.03580815632972928,-17.83473974499038
2025-03-06,2025-03-07,0.026929028092366858,0.03542819132780814,-7.271706098552218
2025-03-06,2025-03-07,0.02870297706261362,0.03340505046123919,-28.53921275181847
2025-03-06,2025-03-07,0.05965509914347702,0.09129751862374977,0.1632131425123829
2025-03-06,2025-03-07,0.032960319188907294,0.035293177465432514,-1.0466650504654178
2025-03-06,2025-03-07,0.01757643453527897,0.023079693831397505,-23.44282376244096
2025-03-06,2025-03-07,0.03196673540862766,0.03992254948536012,-18.896089069725885
2025-03-06,2025-03-10,0.01749599864978848,0.02451817885442858,-4.007931622697327
2025-03-06,2025-03-10,0.023594474579093326,0.03443975589382437,-4.5607885237499834
2025-03-07,2025-03-10,0.05398862845741172,0.06109566011955132,-1.5351446031838967
2025-03-07,2025-03-10,0.05068336736807962,0.09474704195791542,6.010583891477047
2025-03-07,2025-03-10,0.026214848145029557,0.02802677789378381,-18.526806622114535
2025-03-07,2025-03-10,0.039083937563118745,0.043556166256734564,4.930817948108611
2025-03-07,2025-03-10,0.03289318571181589,0.04075187037508525,2.1562947298949013
2025-03-07,2025-03-10,0.05150942160620718,0.05637776812528139,11.712286755029234
2025-03-07,2025-03-10,0.05660947869213401,0.06479506199851108,10.534024121768882
2025-03-07,2025-03-10,0.032629620826545906,0.03917569583978217,-12.957168918962761
2025-03-07,2025-03-11,0.021378069394838734,0.024616009295903376,-13.82097490933161
2025-03-07,2025-03-11,0.0281500660795226,0.03431381265424959,-6.9489066609451715
2025-03-07,2025-03-11,0.03849701564533118,0.044460710821369064,8.021255963132194
2025-03-10,2025-03-11,0.03192423778572036,0.039206130170772145,-1.9681616703700155
2025-03-10,2025-03-11,0.04514352165591095,0.06432511691477677,7.704042323782968
2025-03-10,2025-03-11,0.03924898566002476,0.045302536823928215,2.4993348296642828
2025-03-10,2025-03-11,0.037037084594383644,0.04618646828846362,7.825492188023016
2025-03-10,2025-03-11,0.027546629558907642,0.03282875021470856,-29.078783546834863
2025-03-10,2025-03-11,0.0369911442288484,0.061529443944189945,-15.5103407192482
2025-03-10,2025-03-11,0.01949662077629392,0.024915499250306863,4.4936354898907025
2025-03-10,2025-03-11,0.02251103262455766,0.027179331478518184,9.99038898099677
2025-03-10,2025-03-12,0.021579454762794114,0.027224817690396717,32.91314104100668
2025-03-10,2025-03-12,0.008649569239306923,0.01117509314159381,-2.9910516798864775
2025-03-11,2025-03-12,0.04148551054489863,0.05032121956579967,4.293759551349706
2025-03-11,2025-03-12,0.019715361415306144,0.022286495654689233,4.381410665358897
2025-03-11,2025-03-12,0.03018981343483109,0.036333685625303765,13.14317120184803
2025-03-11,2025-03-12,0.028240249900590264,0.029702102616144924,11.485270253434313
2025-03-11,2025-03-12,0.022192728529546228,0.027824544375665512,14.954289780405741
2025-03-11,2025-03-12,0.00948008948825042,0.010779027242896913,12.160412374714397
2025-03-11,2025-03-12,0.024137394473302754,0.02945911120143209,21.738329308437446
2025-03-11,2025-03-12,0.04350351421154493,0.04954324499064836,-2.7482713213997574
2025-03-11,2025-03-13,0.03748539566346818,0.06207261009676066,0.12358732317496729
2025-03-11,2025-03-13,0.02264523982255789,0.027405222562656,14.094977945566168
2025-03-12,2025-03-13,0.030064994233534835,0.03590617811722823,14.506853388453008
2025-03-12,2025-03-13,0.025378317992036787,0.02640119757967927,12.302635075703932
2025-03-12,2025-03-13,0.012445864597262202,0.017239259020058687,11.205990883353858
2025-03-12,2025-03-13,0.021593750435999308,0.030595881975357994,11.949015774797243
2025-03-12,2025-03-13,0.027680480978188156,0.03720729434144283,14.89714395076534
2025-03-12,2025-03-13,0.021812225797587174,0.024991851019059708,17.472377822397384
2025-03-12,2025-03-13,0.032434663407769515,0.03682960785797432,12.106304590213076
2025-03-12,2025-03-13,0.03163072605855257,0.04323735243163129,5.025799381044567
2025-03-12,2025-03-14,0.027440014407324263,0.02988314457821711,13.820750033330246
2025-03-12,2025-03-14,0.01662133331339965,0.018353269650629424,-9.087055036810028
2025-03-12,2025-03-14,0.03266211098201504,0.03458914149539517,1.9017385400179236
2025-03-13,2025-03-14,0.017497447633851353,0.01835852814879413,-7.771294767952408
2025-03-13,2025-03-14,0.013957776089408836,0.018855456635556725,7.494672675976116
2025-03-13,2025-03-14,0.01537536712331175,0.018524743032515983,20.106346901168287
2025-03-13,2025-03-14,0.019675560932321028,0.021961650876179992,10.456494246557835
2025-03-13,2025-03-14,0.0241314524421448,0.030258380899734164,7.633026403240741
2025-03-13,2025-03-14,0.025310539688077525,0.02733913573648602,-5.827506852653216
2025-03-13,2025-03-14,0.0288431098729585,0.03475261215839292,8.50113856604152
2025-03-13,2025-03-14,0.009117160318281511,0.011012573122767058,10.491757058028345
2025-03-13,2025-03-17,0.010137349469862776,0.011196578294603592,15.793485670480328
2025-03-13,2025-03-17,0.016232991942054038,0.01837096573813963,10.831905002879724
2025-03-14,2025-03-17,0.019343824328253247,0.02496711025779593,-8.40750592323059
2025-03-14,2025-03-17,0.03300236493690871,0.040845851306065634,11.171183774493915
2025-03-14,2025-03-17,0.015567574799834828,0.017056567511267353,9.893175313382912
2025-03-14,2025-03-17,0.01822633460394122,0.023930503968129686,6.099311201599569
2025-03-14,2025-03-17,0.03383905598594103,0.03867589405830209,-6.36796361281307
2025-03-14,2025-03-17,0.022706526558982577,0.03713103515885714,6.37667408714151
2025-03-14,2025-03-17,0.021151351860772657,0.026050805786413538,25.367813166006023
2025-03-14,2025-03-17,0.031423602545669074,0.057947799572504344,12.943543049441205
2025-03-14,2025-03-18,0.03346405019094824,0.042945980829182946,-7.822725202575812
2025-03-14,2025-03-18,0.013810914767599413,0.014845798791777746,11.037165518061565
2025-03-14,2025-03-18,0.019922881457799392,0.02328266696192167,4.20072436962532
2025-03-17,2025-03-18,0.02134624952199338,0.022563561226127432,-7.608115928649802
2025-03-17,2025-03-18,0.02471185830585358,0.03192864669796814,41.80683706683777
2025-03-17,2025-03-18,0.01702626630313565,0.02083432599334329,6.454576051413017
2025-03-17,2025-03-18,0.011298372268421966,0.013999900116633846,13.92646221094454
2025-03-17,2025-03-18,0.011643044257061114,0.01512524533971117,9.214759219210011
2025-03-17,2025-03-18,0.036802022650516575,0.037628314094311666,4.4910573496127615
2025-03-17,2025-03-18,0.07843487663644347,0.10518173027319319,17.0182548960466
2025-03-17,2025-03-18,0.03272486239467095,0.04035884119337564,-2.0047660427761294
2025-03-17,2025-03-19,0.010511419728404522,0.012920500235152798,24.00541244780203
2025-03-17,2025-03-19,0.019748546824864273,0.02439933721735707,28.51716721986939
2025-03-18,2025-03-19,0.027552096001051657,0.03729183604353359,5.388749690543567
2025-03-18,2025-03-19,0.018155119145931882,0.02230441531330273,-7.9495082077707595
2025-03-18,2025-03-19,0.03334036424196883,0.04724558935038606,-5.578146228080345
2025-03-18,2025-03-19,0.020219340342487176,0.022861017761992068,-2.066841329072608
2025-03-18,2025-03-19,0.01910114391741132,0.020012533512351587,6.045671294907554
2025-03-18,2025-03-19,0.016464936636390565,0.021247972889596827,-14.365073489562333
2025-03-18,2025-03-19,0.010151960447910637,0.011526540682621586,13.830968652905385
2025-03-18,2025-03-19,0.026617251224358974,0.035055989035200394,5.1621465892039415
2025-03-18,2025-03-20,0.012658844751302334,0.01623687428598287,8.924652441317136
2025-03-18,2025-03-20,0.01902355625247079,0.025115167494929643,16.886423635294875
2025-03-19,2025-03-20,0.013259729824407415,0.015875276221945483,18.723958804010497
2025-03-19,2025-03-20,0.03798964868068671,0.05520845112730647,7.061619928277293
2025-03-19,2025-03-20,0.011114741609723547,0.01581900195172303,-5.72983792198449
2025-03-19,2025-03-20,0.02246605453805662,0.025853749006864504,23.34256502430222
2025-03-19,2025-03-20,0.010687476429105974,0.01617427165107535,15.638580939313853
2025-03-19,2025-03-20,0.02882471953862481,0.033312520694436756,-5.320451732213732
2025-03-19,2025-03-20,0.019008000363280392,0.021187051169425663,3.4954980884125746
2025-03-19,2025-03-20,0.036625177400898365,0.0533714771725439,-3.1703007323762753
2025-03-19,2025-03-21,0.023342580130595217,0.027041031543454573,-2.4796948645760932
2025-03-19,2025-03-21,0.03382637492374714,0.038296909228754186,-13.747179485472204
2025-03-19,2025-03-21,0.02880149361332026,0.03597596466672329,-15.131184709568274
2025-03-20,2025-03-21,0.021066590858942236,0.02379852272480986,-4.255327260330168
2025-03-20,2025-03-21,0.01798524689156979,0.020594180532302827,-23.137632639711992
2025-03-20,2025-03-21,0.017525180166761172,0.01954510177357153,-6.304246213603651
2025-03-20,2025-03-21,0.013019003101698174,0.016148934456188372,0.6004248093111635
2025-03-20,2025-03-21,0.02993584572096304,0.03138437930827837,0.7263509725749906
2025-03-20,2025-03-21,0.010710780467122894,0.012227336667681953,-3.2352241370397845
2025-03-20,2025-03-21,0.008908603483718325,0.012572010213487757,-6.609827118111159
2025-03-20,2025-03-21,0.021627932510894034,0.033901566677768204,-4.225335412957449
2025-03-20,2025-03-24,0.026947667264066104,0.030923202992312743,-11.020747712062807
2025-03-20,2025-03-24,0.0370327231045439,0.04092874829712922,-3.9268605500906393
2025-03-21,2025-03-24,0.028041870222109515,0.03444403204392534,-10.508632038485258
2025-03-21,2025-03-24,0.015519656012826436,0.018393209953548963,8.221149536612318
2025-03-21,2025-03-24,0.028458144142301623,0.03704183962849265,-7.197478616660901
2025-03-21,2025-03-24,0.029710880810703832,0.03342902720535298,-11.238632568037442
2025-03-21,2025-03-24,0.026257164882564278,0.027345784016285107,-25.135690126858727
2025-03-21,2025-03-24,0.020275006738358435,0.03129049012250209,-14.697682785897422
2025-03-21,2025-03-24,0.04198191048265393,0.04455813134319824,-6.715953339288701
2025-03-21,2025-03-24,0.027249652507479703,0.037595613631813206,-7.663194397105628
2025-03-21,2025-03-25,0.0283372970715202,0.031910559005432486,-6.870821159589607
2025-03-21,2025-03-25,0.014283386193233095,0.01776777876681352,-5.10306133663398
2025-03-21,2025-03-25,0.02553497953471001,0.03452794933938562,-9.741255890394164
2025-03-24,2025-03-25,0.026620796218836607,0.032967351048128354,-19.339080897152584
2025-03-24,2025-03-25,0.0222250306896614,0.02624909376764105,-20.36852767744535
2025-03-24,2025-03-25,0.02415986588237081,0.02592090082163445,-4.557178780991331
2025-03-24,2025-03-25,0.020594281923923402,0.02353761363686065,-5.387201047252929
2025-03-24,2025-03-25,0.033244502501280394,0.039394586079418585,1.994658799869586
2025-03-24,2025-03-25,0.021890699472178497,0.02495570361913422,-3.4404095662619274
2025-03-24,2025-03-25,0.024219692155224938,0.02774962523558441,3.0079698308403757
2025-03-24,2025-03-25,0.030458916795363628,0.03617417266997126,-10.528197675865902
2025-03-24,2025-03-26,0.013955891601588324,0.01630369503945606,-1.8055409164891434
2025-03-24,2025-03-26,0.012172670925349887,0.013624233403757211,-16.772331172796036
2025-03-25,2025-03-26,0.018371522633214427,0.02352045628573002,-11.47940227314572
2025-03-25,2025-03-26,0.01141743919495202,0.016066827451230205,-12.314507898442507
2025-03-25,2025-03-26,0.012688758990977943,0.015445872146053797,-5.051142242692542
2025-03-25,2025-03-26,0.013614914685962095,0.015080303076525718,-4.805516209359621
2025-03-25,2025-03-26,0.029897706774380455,0.045587569769445314,3.174368454021518
2025-03-25,2025-03-26,0.03521335430801184,0.041226561143771996,-0.016479533123717707
2025-03-25,2025-03-26,0.013824389962657882,0.016386165012584657,7.890305964942099
2025-03-25,2025-03-26,0.025668364384971214,0.029590658332352554,-11.00330715867099
2025-03-25,2025-03-27,0.05043997758538531,0.06445170013835756,-22.743659553584365
2025-03-25,2025-03-27,0.05860778314563127,0.07258221718347639,-18.708902892070213
2025-03-26,2025-03-27,0.03675562552040081,0.03879711852161234,-16.659335437975294
2025-03-26,2025-03-27,0.05062309159601691,0.056143052355698324,-9.922549989842672
2025-03-26,2025-03-27,0.03469588776035849,0.049363125584296355,-24.780560695343556
2025-03-26,2025-03-27,0.03815244891180762,0.05367762673591043,-22.7421741913463
2025-03-26,2025-03-27,0.046618132037324025,0.05179413923102246,-6.495564947137654
2025-03-26,2025-03-27,0.03010257385365503,0.03299951666378946,-11.167186756870011
2025-03-26,2025-03-27,0.04274055358520169,0.04614619445880304,-22.518961440542043
2025-03-26,2025-03-27,0.060772969403957565,0.06683503465582771,-21.75528979808168
2025-03-26,2025-03-28,0.05107553342325588,0.05779614453215911,-8.251555306950284
2025-03-26,2025-03-28,0.06380092722703935,0.07288289741728303,-74.80836077509045
2025-03-26,2025-03-28,0.04368275317462641,0.05404377517753505,-48.74952492364811
2025-03-27,2025-03-28,0.0556192926780101,0.06881675593702306,-24.220192935722743
2025-03-27,2025-03-28,0.028376157357093867,0.035631266055282086,-26.015356902110256
2025-03-27,2025-03-28,0.03577049522353196,0.04131755559206863,-38.80508822585022
2025-03-27,2025-03-28,0.03538915279272635,0.04253757288024545,-70.51246568344416
2025-03-27,2025-03-28,0.018250224833298835,0.023719785588036738,-21.13608485086384
2025-03-27,2025-03-28,0.06154824135860844,0.07148779209395803,-15.588550508500042
2025-03-27,2025-03-28,0.03653693609243506,0.04063430347432702,-19.563745181904956
2025-03-27,2025-03-28,0.03863193606959189,0.042443120031281346,-46.635716141363666
2025-03-27,2025-03-31,0.026719204387462038,0.029133165242076202,-47.539933767183555
2025-03-27,2025-03-31,0.006268635246001247,0.007713263733682995,-59.66526712097425
2025-03-28,2025-03-31,0.019548472171614463,0.023986685394690555,-34.454568553137236
2025-03-28,2025-03-31,0.027213475815570397,0.030855913922443332,-30.940548660343293
2025-03-28,2025-03-31,0.021883076853706666,0.024825179159251278,-42.7513369272873
2025-03-28,2025-03-31,0.02710204699172979,0.037097771599583704,-88.14433830564454
2025-03-28,2025-03-31,0.036789746501952145,0.04584538428845426,-26.724562111903825
2025-03-28,2025-03-31,0.03215539357545605,0.03582712135308,-63.82049090854299
2025-03-28,2025-03-31,0.035342705429945144,0.053165834312049624,-30.97612047293259
2025-03-28,2025-03-31,0.02822345213928737,0.03856061965659496,-42.70250898705252
2025-03-28,2025-04-01,0.018800720916417324,0.025285743188442653,-34.05048572874363
2025-03-28,2025-04-01,0.049760660506972185,0.059841515876468576,-46.764275094785845
2025-03-28,2025-04-01,0.024592066366926082,0.03018191023419834,-28.465505939188375
2025-03-31,2025-04-01,0.04550024948206999,0.05480516420430083,-34.48628619842382
2025-03-31,2025-04-01,0.032083657372279015,0.035722402721376306,-210.62719934727411
2025-03-31,2025-04-01,0.023540597452440755,0.026048042476340037,-39.30076516831647
2025-03-31,2025-04-01,0.03916224012615277,0.05104728484992861,-16.737557210298167
2025-03-31,2025-04-01,0.03845934383572003,0.043105335680189254,-61.66109324262054
2025-03-31,2025-04-01,0.019942716409567664,0.029419318223164858,-50.2515862589913
2025-03-31,2025-04-01,0.024829159477895872,0.03548390232303146,-79.99789551132538
2025-03-31,2025-04-01,0.02658868306610741,0.0271307667228752,-38.75357149604127
2025-03-31,2025-04-02,0.061027956869062705,0.06521041639775843,-30.86718541616924
2025-03-31,2025-04-02,0.07134787413907914,0.0832867574017759,-42.265669455354484
2025-04-01,2025-04-02,0.07356767178145499,0.07831682410490182,-16.770997140758958
2025-04-01,2025-04-02,0.0776079273936969,0.09229173318568205,-1.904684956565371
2025-04-01,2025-04-02,0.034437615202513275,0.041046519615613786,-55.13192824923754
2025-04-01,2025-04-02,0.03130567703652755,0.04013754964471862,-47.02968083535856
2025-04-01,2025-04-02,0.016164970101676446,0.019007940395898842,-44.83744022313885
2025-04-01,2025-04-02,0.046671943667783,0.05966864224308666,-6.376970021274729
2025-04-01,2025-04-02,0.04053529761065361,0.04671371843973729,-18.062823819888102
2025-04-01,2025-04-02,0.047865676004419905,0.05209481902420797,-10.28107646425649
2025-04-01,2025-04-03,0.042243989602602006,0.04951620865525069,-11.721298101903068
2025-04-01,2025-04-03,0.01979025436986361,0.02822132315520017,-32.45529047906992
2025-04-02,2025-04-03,0.03497738520582303,0.04522274372110003,-13.777384953681933
2025-04-02,2025-04-03,0.036498912445305336,0.044312739681327866,-1.890609994703517
