date,open,high,low,close,volume,ticker,return,short_term_return_3,sma_10,sma_20,ema_50,volatility_10,open_sector,high_sector,low_sector,sector_close,volume_sector,return_sector,short_term_return_3_sector,sector_sma_10,sector_sma_20,ema_50_sector,sector_volatility_10,sector_return_1d,vix_level,vix_change_1d,vix_ma_10,vix_zscore_10,pe_ratio,eps,revenue_growth,debt_to_equity,roe,future_return_3d,sector,used_fallback,news_sentiment,sentiment_quality,pct_pred_xgboost,pct_pred_lightgbm,pct_pred_catboost,pct_pred_ensemble,pct_pred,direction,confidence,label,price_1d,price_3d,price_5d
2025-05-19,581.015,588.53,580.63,586.105,1033190,MA,0.004843299958853464,0.022371267094613456,574.0805,557.82275,547.7575858998983,0.008164474160558688,51.32,51.7699,51.24,51.645,20806865.0,0.0010660980810235365,0.013839811542991853,50.5735,49.52175,49.22443119314934,0.007145447759270193,0.0010660980810235365,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.022371267094613456,,False,0.6839500000000001,Fresh,0.6747198,0.6471889381252949,-0.34086087420681277,0.6741104592140013,0.6741104592140013,Up,0.9,Buy,590.0559951069762,598.0380670777661,606.1281177378249
2025-05-19,151.89,152.91,151.11,152.155,4412865,JNJ,0.005451661930879537,0.03959415140748823,152.3685,153.96675,155.11019434375308,0.017420726749394416,133.02,134.12,132.64,133.925,8800279.0,0.006273949958674585,0.04003261629261479,133.0585,135.42374999999998,138.12516492003238,0.020058522910188645,0.006273949958674585,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.03959415140748823,,False,0.8397,Fresh,0.16872996,0.2569961218373206,1.0436610608868835,0.1692549190658077,0.1692549190658077,Up,0.6,Buy,152.41252982210457,152.9288978497412,153.4470153132036
2025-05-19,304.775,316.21,297.245,311.875,52341263,UNH,0.06839436812716237,0.0125482938865622,342.8035,378.60724999999996,438.0162299065852,0.07319754317934882,133.02,134.12,132.64,133.925,8800279.0,0.006273949958674585,0.04003261629261479,133.0585,135.42374999999998,138.12516492003238,0.020058522910188645,0.006273949958674585,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.0125482938865622,,False,0.0677421052631579,Fresh,3.250667,2.1317346145153024,2.671703092059383,3.250319853062511,3.250319853062511,Up,1.0,Buy,322.0119350417387,343.2849628069329,365.96334752027906
2025-05-19,22.74,22.98,22.675,22.96,19368632,PFE,0.005694261936049161,0.04268846503178936,22.729,23.056500000000003,23.686397281089825,0.02623970657066903,133.02,134.12,132.64,133.925,8800279.0,0.006273949958674585,0.04003261629261479,133.0585,135.42374999999998,138.12516492003238,0.020058522910188645,0.006273949958674585,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.04268846503178936,,False,0.434075,Fresh,0.11971359,0.28181940113345777,-0.48934192729847636,0.11934816079573118,0.11934816079573118,Up,0.45,Watch,22.9874023377187,23.042305164746193,23.097339121005742
2025-05-19,72.03,72.165,71.69,71.785,6732105,KO,-0.002986111111111134,0.037955465587044435,70.88550000000001,71.58975000000001,70.5810453898801,0.015010166222582803,81.85,82.365,81.6,82.175,9360969.0,0.001767645983176802,0.03351779650358444,81.0945,81.23275,80.82232401736529,0.009359938799425226,0.001767645983176802,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.037955465587044435,,False,0.70984,Fresh,0.39644575,0.5972174649007366,0.7152640148891996,0.3966370572641429,0.3966370572641429,Up,0.85,Buy,72.06972591155706,72.64257019943703,73.21996772481035
2025-05-19,163.47,165.15,163.41,164.34,5054127,PG,0.006491915727584452,0.03999493734970261,160.253,161.135,164.0517575693951,0.012505509060423208,81.85,82.365,81.6,82.175,9360969.0,0.001767645983176802,0.03351779650358444,81.0945,81.23275,80.82232401736529,0.009359938799425226,0.001767645983176802,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.03999493734970261,,False,0.9977,Fresh,0.25022352,0.5308925382886323,0.6362206993237404,0.25045513553963517,0.25045513553963517,Up,0.75,Buy,164.75159796974583,165.57788909585898,166.40832438223222
2025-05-19,96.65,98.275,95.8101,98.0565,12532300,WMT,-0.0018678745928337737,0.01266652896829501,97.36365,96.91732499999999,94.2377325895165,0.009999964082716778,214.13,217.525,213.68,217.02,2388331.0,-0.0029861717278447664,0.0042108185646199114,209.467,202.79649999999998,203.02471621619182,0.016023691424851164,-0.0029861717278447664,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.01266652896829501,,False,0.08717857142857144,Fresh,0.27602816,0.2669097798458384,0.34024339727576147,0.27606669081337465,0.27606669081337465,Up,0.8,Buy,98.32720133467741,98.87084801577328,99.41750049495813
2025-05-19,374.19,381.145,374.19,379.05,2469860,HD,-0.004543305845895129,0.01673774845095366,371.116,365.0095,367.56175850071656,0.014138434922082579,214.13,217.525,213.68,217.02,2388331.0,-0.0029861717278447664,0.0042108185646199114,209.467,202.79649999999998,203.02471621619182,0.016023691424851164,-0.0029861717278447664,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.01673774845095366,,False,0.516275,Fresh,0.23339239,0.12685109312662426,0.3778238765923554,0.23347905574277214,0.23347905574277214,Up,0.7,Buy,379.935002360793,381.71121079221126,383.4957230555278
2025-05-19,203.0,205.765,199.54,205.14,3679456,BA,-0.0033038577397725977,0.002051582649472472,198.19400000000002,188.6645,179.10936548892562,0.012980332483200166,142.39,144.4,142.39,144.31,3682735.0,0.003686187230490967,0.02638691322901865,139.216,134.6695,133.33018270620354,0.010999282570814483,0.003686187230490967,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,0.002051582649472472,,False,-0.154,Fresh,-0.13115102,-0.06545090669691479,-0.41176918208066404,-0.1313193890038697,-0.1313193890038697,Down,0.2,Avoid,204.87061140539745,204.33289503000705,203.79658997905395
2025-05-19,107.57,107.57,105.72,106.26,9076266,XOM,-0.017838986967372183,-0.020464601769911495,107.28299999999999,107.179,108.27185378299075,0.011346354194497112,84.77,84.86,83.745,84.1023,9016582.0,-0.016117220402433352,-0.013462756598240477,83.59022999999999,82.64711500000001,84.5966302217892,0.011884549750810327,-0.016117220402433352,17.94,0.04060324825986106,20.092999999999996,-0.7766216703635181,0.0,0.0,0.0,0.0,0.0,-0.020464601769911495,,False,0.5895333333333334,Fresh,-0.0062907804,0.06977407055308255,0.24842679680209218,-0.006137950117553337,-0.006137950117553337,Down,0.3,Avoid,106.25347781420508,106.24043464357622,106.22739307406482
