start_date,end_date,mae,rmse,sharpe
2025-02-26,2025-02-27,0.026169886855754238,0.03468345936331231,-5.795772088502383
2025-02-26,2025-02-27,0.01739476069634636,0.019882240110663207,-13.312205905435219
2025-02-26,2025-02-27,0.012416348344220354,0.015938212148855657,-7.340388215897592
2025-02-26,2025-02-27,0.02905827617433489,0.038058113651538265,-9.249096907956808
2025-02-26,2025-02-27,0.03999512136699826,0.049397932062598834,-42.942996188806596
2025-02-26,2025-02-27,0.04802730527249406,0.054526542062359774,-8.072005152912288
2025-02-26,2025-02-27,0.04220640452216572,0.05045080369434133,5.24084272426301
2025-02-26,2025-02-27,0.02693919964351905,0.028947248087364135,-2.9866784865068734
2025-02-26,2025-02-28,0.043518098558643206,0.05001707733943974,7.475864659107019
2025-02-26,2025-02-28,0.04463629010983094,0.06743539643238805,-15.80246876664907
2025-02-26,2025-02-28,0.01613852217629333,0.020812956619047758,-11.129223707810445
2025-02-27,2025-02-28,0.04227594030916394,0.046666887082363426,-3.501774891638544
2025-02-27,2025-02-28,0.0329192044057204,0.036390438066375166,-8.929033094628515
2025-02-27,2025-02-28,0.02558742198984254,0.03156142844213788,4.264452786368007
2025-02-27,2025-02-28,0.038770640921314506,0.04523717305703584,-5.055499604297579
2025-02-27,2025-02-28,0.05388163096276579,0.0624399501933516,-20.843172892681693
2025-02-27,2025-02-28,0.03151299334242227,0.0369516263198938,-7.972791681316487
2025-02-27,2025-02-28,0.04524312367416672,0.0512752729504939,-14.470103366561258
2025-02-27,2025-02-28,0.04636030683469269,0.05336366256035753,0.5585723777391727
2025-02-27,2025-03-03,0.036711448785347725,0.0487402007583971,-3.6316835285798676
2025-02-27,2025-03-03,0.047801781732688314,0.061846457850603005,-4.631475358770925
2025-02-28,2025-03-03,0.06520651501126554,0.07422998561065289,-2.6416844447602856
2025-02-28,2025-03-03,0.028980782759675795,0.03301011764564052,-24.05230680891769
2025-02-28,2025-03-03,0.03177273624756283,0.03580494858493931,-9.38242669615573
2025-02-28,2025-03-03,0.03265329187332631,0.0360338314468955,-22.90265532435729
2025-02-28,2025-03-03,0.07103033827801311,0.09256080374694702,-16.66015113011527
2025-02-28,2025-03-03,0.04157290462821521,0.052312305096579914,-4.775318713256991
2025-02-28,2025-03-03,0.05075467789944096,0.08619281290490166,-10.75915583158285
2025-02-28,2025-03-03,0.03312098911264653,0.038339642294335854,-11.771834506659756
2025-02-28,2025-03-04,0.02611239559852526,0.037824645787014034,-16.027426682346487
2025-02-28,2025-03-04,0.031286698924459067,0.03655668861231919,-23.40385615351239
2025-02-28,2025-03-04,0.024280094513708682,0.027077388062131415,-34.67709927894754
2025-03-03,2025-03-04,0.050811602748668624,0.05163905620014922,0.4943845137338028
2025-03-03,2025-03-04,0.02572954277381021,0.03362872499690835,-1.7336385567337929
2025-03-03,2025-03-04,0.023939708094556783,0.027561183876189846,-24.050107674493805
2025-03-03,2025-03-04,0.037270199769544536,0.05229304235121375,-8.308173336065837
2025-03-03,2025-03-04,0.025273317111582268,0.02642222931990745,-11.433605289109433
2025-03-03,2025-03-04,0.02628848241800552,0.02872745751309468,-7.674214545745806
2025-03-03,2025-03-04,0.04702389382011378,0.0535266296921139,-9.263687785882263
2025-03-03,2025-03-04,0.04008499478530734,0.055227372614110475,-23.529907342764158
2025-03-03,2025-03-05,0.04483382338625831,0.055653336395458164,-13.818153599308612
2025-03-03,2025-03-05,0.03667654876960546,0.04211418736881704,-9.103625139409019
2025-03-04,2025-03-05,0.030085510590121323,0.03559254151506664,-43.28570201656567
2025-03-04,2025-03-05,0.015284658946240256,0.016755214795307085,-19.918767799562495
2025-03-04,2025-03-05,0.02808343497628816,0.029448307576636842,-26.432007307109767
2025-03-04,2025-03-05,0.04144586867509172,0.06214297320029735,-21.821632836714226
2025-03-04,2025-03-05,0.027653029139050562,0.03214079650797198,-17.832162659512402
2025-03-04,2025-03-05,0.041271357628627915,0.04745174826494455,-19.809335337737796
2025-03-04,2025-03-05,0.030709817751781478,0.036700125102024646,-19.909916802223627
2025-03-04,2025-03-05,0.042589872571386696,0.04705097732132248,-17.66976823429452
2025-03-04,2025-03-06,0.03487036944123474,0.03708876266399824,-16.037930404686023
2025-03-04,2025-03-06,0.024690654538371097,0.029925120872202907,-22.017143362552154
2025-03-05,2025-03-06,0.05842779964834059,0.07790385260358419,-3.70669533797611
2025-03-05,2025-03-06,0.01949151782807032,0.02901054653673083,-30.748904350402533
2025-03-05,2025-03-06,0.029876819563238417,0.036631775709307576,-23.399082160549316
2025-03-05,2025-03-06,0.036449709384495134,0.048631272524622425,-7.98210871156083
2025-03-05,2025-03-06,0.033957588369800715,0.04118280814967254,-9.940303818582878
2025-03-05,2025-03-06,0.03606659983458402,0.04589087741111259,-10.558159140430913
2025-03-05,2025-03-06,0.03468061198216455,0.04609243839931669,-7.312292853901358
2025-03-05,2025-03-06,0.03951235144594078,0.059257004397590594,-32.349914141458726
2025-03-05,2025-03-07,0.032794058739825015,0.0519942418459279,-24.552220863844592
2025-03-05,2025-03-07,0.035263011012142985,0.0475864866084922,-7.902745832637879
2025-03-05,2025-03-07,0.02754119212898819,0.029485065761075062,-5.992376254023399
2025-03-06,2025-03-07,0.028760461046894652,0.043998583040998275,-78.943932800324
2025-03-06,2025-03-07,0.02759846698880252,0.030414884275344965,-17.83473974499038
2025-03-06,2025-03-07,0.038101672051650534,0.04298647621101499,-7.271706098552218
2025-03-06,2025-03-07,0.031145085165051913,0.03507125946560376,-28.53921275181847
2025-03-06,2025-03-07,0.0733864432549354,0.10013052871483456,0.1632131425123829
2025-03-06,2025-03-07,0.030450117590666882,0.033955589432485354,-1.0466650504654178
2025-03-06,2025-03-07,0.02151755876145705,0.026550856343915085,-23.44282376244096
2025-03-06,2025-03-07,0.03872477672888316,0.04716454404982245,-18.896089069725885
2025-03-06,2025-03-10,0.015669875276604836,0.024527933307650567,-4.007931622697327
2025-03-06,2025-03-10,0.02840734786114734,0.03999629888345771,-4.5607885237499834
2025-03-07,2025-03-10,0.060940246210093085,0.06989346717639698,-1.5351446031838967
2025-03-07,2025-03-10,0.03711700896095273,0.06166795778528798,6.010583891477047
2025-03-07,2025-03-10,0.02332459798147959,0.024749264450768672,-18.526806622114535
2025-03-07,2025-03-10,0.03377091021975531,0.04098054515833716,4.930817948108611
2025-03-07,2025-03-10,0.04276159918991268,0.04997402345436434,2.1562947298949013
2025-03-07,2025-03-10,0.04238267428028312,0.05458829381373519,11.712286755029234
2025-03-07,2025-03-10,0.061466617107757957,0.07466979170892792,10.534024121768882
2025-03-07,2025-03-10,0.03445906092279058,0.038462649124828996,-12.957168918962761
2025-03-07,2025-03-11,0.018640090890055642,0.02301077801621185,-13.82097490933161
2025-03-07,2025-03-11,0.01805796921497078,0.023468284976062005,-6.9489066609451715
2025-03-07,2025-03-11,0.034290502738280555,0.039576714964636814,8.021255963132194
2025-03-10,2025-03-11,0.02477233696223823,0.04179941110126707,-1.9681616703700155
2025-03-10,2025-03-11,0.025721816082405636,0.0316271832569156,7.704042323782968
2025-03-10,2025-03-11,0.038389746111813484,0.04548964484289758,2.4993348296642828
2025-03-10,2025-03-11,0.08184111226440414,0.12874537222930807,7.825492188023016
2025-03-10,2025-03-11,0.018818482530400235,0.02244773074169052,-29.078783546834863
2025-03-10,2025-03-11,0.06561426851753069,0.12442797266296492,-15.5103407192482
2025-03-10,2025-03-11,0.019443733668762335,0.022562860034613885,4.4936354898907025
2025-03-10,2025-03-11,0.021659431635202637,0.02758134606170531,9.99038898099677
2025-03-10,2025-03-12,0.03294601224744938,0.03615317763190821,32.91314104100668
2025-03-10,2025-03-12,0.0070471992100394985,0.009422410634483127,-2.9910516798864775
2025-03-11,2025-03-12,0.03214956983162951,0.04390500854044585,4.293759551349706
2025-03-11,2025-03-12,0.0162834215941888,0.017390781602743672,4.381410665358897
2025-03-11,2025-03-12,0.02628784689699585,0.0328383052465766,13.14317120184803
2025-03-11,2025-03-12,0.053558288110758,0.06965127032343045,11.485270253434313
2025-03-11,2025-03-12,0.027297761219388133,0.0346940565651494,14.954289780405741
2025-03-11,2025-03-12,0.018880487368806716,0.022570677381712024,12.160412374714397
2025-03-11,2025-03-12,0.04149629884683288,0.06346082871355221,21.738329308437446
2025-03-11,2025-03-12,0.04089262520144495,0.051881840943369756,-2.7482713213997574
2025-03-11,2025-03-13,0.03616105734881919,0.06040817653205713,0.12358732317496729
2025-03-11,2025-03-13,0.019578878523430925,0.0238593069508714,14.094977945566168
2025-03-12,2025-03-13,0.04344497825075732,0.06255927446504501,14.506853388453008
2025-03-12,2025-03-13,0.022106185640395445,0.02263146443247094,12.302635075703932
2025-03-12,2025-03-13,0.015645978278085292,0.020884305610989397,11.205990883353858
2025-03-12,2025-03-13,0.027897532296025384,0.03818945845901858,11.949015774797243
2025-03-12,2025-03-13,0.0340251252194614,0.04602347173562775,14.89714395076534
2025-03-12,2025-03-13,0.02291911736201741,0.024542625005313626,17.472377822397384
2025-03-12,2025-03-13,0.030841876174181805,0.03602858151615218,12.106304590213076
2025-03-12,2025-03-13,0.03322645597971498,0.043060823253037644,5.025799381044567
2025-03-12,2025-03-14,0.04181933524795824,0.0451422872852046,13.820750033330246
2025-03-12,2025-03-14,0.024001804667347543,0.02626721667152968,-9.087055036810028
2025-03-12,2025-03-14,0.0376969862123712,0.039286858629530345,1.9017385400179236
2025-03-13,2025-03-14,0.011850969440561732,0.012933701885900394,-7.771294767952408
2025-03-13,2025-03-14,0.011093529069307937,0.017334557143172852,7.494672675976116
2025-03-13,2025-03-14,0.013501802212677572,0.018434806137999013,20.106346901168287
2025-03-13,2025-03-14,0.02132141511431091,0.023878765822490978,10.456494246557835
2025-03-13,2025-03-14,0.026185910430999437,0.03021232350047995,7.633026403240741
2025-03-13,2025-03-14,0.0240243959381864,0.026549722093151186,-5.827506852653216
2025-03-13,2025-03-14,0.02672492028727797,0.035387946604373895,8.50113856604152
2025-03-13,2025-03-14,0.0061883991169480925,0.008998899744815205,10.491757058028345
2025-03-13,2025-03-17,0.012692827715890365,0.013212898677265415,15.793485670480328
2025-03-13,2025-03-17,0.015257839812892544,0.01793121997236699,10.831905002879724
2025-03-14,2025-03-17,0.01558267846610222,0.024259312133624707,-8.40750592323059
2025-03-14,2025-03-17,0.03341734510817917,0.03690886630781969,11.171183774493915
2025-03-14,2025-03-17,0.0169485309312778,0.02004963388187264,9.893175313382912
2025-03-14,2025-03-17,0.017835936260279017,0.022919121906062614,6.099311201599569
2025-03-14,2025-03-17,0.038988258849645796,0.045551953981042885,-6.36796361281307
2025-03-14,2025-03-17,0.023911652994758413,0.03561746368762902,6.37667408714151
2025-03-14,2025-03-17,0.023032548198099318,0.027122289523705132,25.367813166006023
2025-03-14,2025-03-17,0.0340224379041792,0.06172763726297295,12.943543049441205
2025-03-14,2025-03-18,0.030754753201968715,0.041015491918997775,-7.822725202575812
2025-03-14,2025-03-18,0.012853183409935121,0.014592004247025961,11.037165518061565
2025-03-14,2025-03-18,0.013082078688138637,0.016283246594767112,4.20072436962532
2025-03-17,2025-03-18,0.019467068064757436,0.022692169931385033,-7.608115928649802
2025-03-17,2025-03-18,0.030544718092485913,0.03846763198245023,41.80683706683777
2025-03-17,2025-03-18,0.018931459959231563,0.0229060854274505,6.454576051413017
2025-03-17,2025-03-18,0.017355579603347625,0.02082273720108758,13.92646221094454
2025-03-17,2025-03-18,0.009817816409730626,0.01191671084678146,9.214759219210011
2025-03-17,2025-03-18,0.03958396552585779,0.04292825107233302,4.4910573496127615
2025-03-17,2025-03-18,0.07705308285923149,0.0998378695697602,17.0182548960466
2025-03-17,2025-03-18,0.024601430748144023,0.03257111445761964,-2.0047660427761294
2025-03-17,2025-03-19,0.010351031374069845,0.013210541012486029,24.00541244780203
2025-03-17,2025-03-19,0.026586155972019264,0.030385597889420628,28.51716721986939
2025-03-18,2025-03-19,0.029970859885306837,0.04410711345178352,5.388749690543567
2025-03-18,2025-03-19,0.0191774967305222,0.02406262975905843,-7.9495082077707595
2025-03-18,2025-03-19,0.030999787859967792,0.04317671828931467,-5.578146228080345
2025-03-18,2025-03-19,0.016753576817393832,0.020499449383713807,-2.066841329072608
2025-03-18,2025-03-19,0.021703285176025156,0.024905824389227723,6.045671294907554
2025-03-18,2025-03-19,0.0187963955534775,0.025842022668654846,-14.365073489562333
2025-03-18,2025-03-19,0.012852830301098697,0.015356054650581066,13.830968652905385
2025-03-18,2025-03-19,0.035149258827570265,0.04280070733509842,5.1621465892039415
2025-03-18,2025-03-20,0.0261846890455577,0.03851277764458253,8.924652441317136
2025-03-18,2025-03-20,0.019574310083630867,0.024080990711803543,16.886423635294875
2025-03-19,2025-03-20,0.013676693042106863,0.015517640800559845,18.723958804010497
2025-03-19,2025-03-20,0.04183861613712111,0.06022245947803908,7.061619928277293
2025-03-19,2025-03-20,0.016185087821265386,0.024388427750044135,-5.72983792198449
2025-03-19,2025-03-20,0.023063690589730908,0.029942465481090415,23.34256502430222
2025-03-19,2025-03-20,0.01959526269224775,0.025751554975692495,15.638580939313853
2025-03-19,2025-03-20,0.02678078243328369,0.029686716800019573,-5.320451732213732
2025-03-19,2025-03-20,0.02472301536362063,0.02826390906950429,3.4954980884125746
2025-03-19,2025-03-20,0.03626196902047968,0.05372765827090555,-3.1703007323762753
2025-03-19,2025-03-21,0.02192242746249871,0.025539627886432197,-2.4796948645760932
2025-03-19,2025-03-21,0.03459966651052406,0.040815290553176585,-13.747179485472204
2025-03-19,2025-03-21,0.025919543419232714,0.03113663654535666,-15.131184709568274
2025-03-20,2025-03-21,0.02962428700779211,0.031235069794048845,-4.255327260330168
2025-03-20,2025-03-21,0.023315076186154825,0.027719189981148175,-23.137632639711992
2025-03-20,2025-03-21,0.020320264893461705,0.022107306700441285,-6.304246213603651
2025-03-20,2025-03-21,0.021483579014683906,0.02498442595042776,0.6004248093111635
2025-03-20,2025-03-21,0.029818608270928325,0.03260949578681256,0.7263509725749906
2025-03-20,2025-03-21,0.018060141477809183,0.018360473816509883,-3.2352241370397845
2025-03-20,2025-03-21,0.009909209273591183,0.012124711853846138,-6.609827118111159
2025-03-20,2025-03-21,0.02243413245486538,0.03239337783541302,-4.225335412957449
2025-03-20,2025-03-24,0.02444484266665701,0.02824370437038648,-11.020747712062807
2025-03-20,2025-03-24,0.034356649331804746,0.03742865786212154,-3.9268605500906393
2025-03-21,2025-03-24,0.03196234508389133,0.039122792159735,-10.508632038485258
2025-03-21,2025-03-24,0.012900746406888108,0.013960854452840201,8.221149536612318
2025-03-21,2025-03-24,0.029610467573347815,0.040722535169166574,-7.197478616660901
2025-03-21,2025-03-24,0.03121275389973661,0.03594413693764523,-11.238632568037442
2025-03-21,2025-03-24,0.02986437857812968,0.03017321570747992,-25.135690126858727
2025-03-21,2025-03-24,0.01590260562361845,0.025469785990633473,-14.697682785897422
2025-03-21,2025-03-24,0.039588848806021405,0.0440537346079969,-6.715953339288701
2025-03-21,2025-03-24,0.03108875341530905,0.03656978657120457,-7.663194397105628
2025-03-21,2025-03-25,0.03697167635547243,0.03977415902917616,-6.870821159589607
2025-03-21,2025-03-25,0.015219303037235685,0.016742096216734816,-5.10306133663398
2025-03-21,2025-03-25,0.027982495966666122,0.041046534469042814,-9.741255890394164
2025-03-24,2025-03-25,0.024860410821830894,0.03595669081692092,-19.339080897152584
2025-03-24,2025-03-25,0.022454529376750455,0.02438523765114057,-20.36852767744535
2025-03-24,2025-03-25,0.019567037510149023,0.027699115157517648,-4.557178780991331
2025-03-24,2025-03-25,0.02357741820977159,0.02826949760540774,-5.387201047252929
2025-03-24,2025-03-25,0.03844896076995431,0.04381343206367043,1.994658799869586
2025-03-24,2025-03-25,0.015611943067780812,0.020225039986100535,-3.4404095662619274
2025-03-24,2025-03-25,0.024560991926764197,0.028044325409435043,3.0079698308403757
2025-03-24,2025-03-25,0.04118866444423625,0.049854710563323516,-10.528197675865902
2025-03-24,2025-03-26,0.017381436586195627,0.020535570987875305,-1.8055409164891434
2025-03-24,2025-03-26,0.01024158693544281,0.010578434063971676,-16.772331172796036
2025-03-25,2025-03-26,0.027149429073520304,0.03414619331313597,-11.47940227314572
2025-03-25,2025-03-26,0.01252796172248922,0.013894044896613686,-12.314507898442507
2025-03-25,2025-03-26,0.015064770242267395,0.015468701027797224,-5.051142242692542
2025-03-25,2025-03-26,0.013263417655470764,0.014950071904188771,-4.805516209359621
2025-03-25,2025-03-26,0.03579072960567557,0.05408550693557213,3.174368454021518
2025-03-25,2025-03-26,0.033247998177577495,0.03965164904688431,-0.016479533123717707
2025-03-25,2025-03-26,0.016922830975243372,0.02117759752945869,7.890305964942099
2025-03-25,2025-03-26,0.031603833742714235,0.03681410883050959,-11.00330715867099
2025-03-25,2025-03-27,0.05255433921531015,0.06896187490169972,-22.743659553584365
2025-03-25,2025-03-27,0.060294354075669854,0.07115768660839034,-18.708902892070213
2025-03-26,2025-03-27,0.044092296315719606,0.04611059814929786,-16.659335437975294
2025-03-26,2025-03-27,0.06142124279575266,0.06683891120365303,-9.922549989842672
2025-03-26,2025-03-27,0.032624586826863276,0.051781866428664156,-24.780560695343556
2025-03-26,2025-03-27,0.041709232112702735,0.05139071466775401,-22.7421741913463
2025-03-26,2025-03-27,0.04536042556999807,0.051073053825332705,-6.495564947137654
2025-03-26,2025-03-27,0.026538349277647633,0.02763549724429808,-11.167186756870011
2025-03-26,2025-03-27,0.04190744694529168,0.046403312202270126,-22.518961440542043
2025-03-26,2025-03-27,0.057599332725535204,0.06021600830948217,-21.75528979808168
2025-03-26,2025-03-28,0.056629829483152185,0.060733907288737315,-8.251555306950284
2025-03-26,2025-03-28,0.0714391949533275,0.08015255770703425,-74.80836077509045
